#TimeIteration Time SubCycles NewtonSteps Lx Ly Lz 
8949 8.948500e-04 1 1 1.802082e+05 3.616786e+03 6.171996e+00 
8950 8.949500e-04 1 1 1.802138e+05 3.617355e+03 6.173956e+00 
8951 8.950500e-04 1 1 1.802194e+05 3.617923e+03 6.175916e+00 
8952 8.951500e-04 1 1 1.802251e+05 3.618492e+03 6.177876e+00 
8953 8.952500e-04 1 1 1.802307e+05 3.619060e+03 6.179836e+00 
8954 8.953500e-04 1 1 1.802363e+05 3.619627e+03 6.181797e+00 
8955 8.954500e-04 1 1 1.802420e+05 3.620195e+03 6.183759e+00 
8956 8.955500e-04 1 1 1.802476e+05 3.620763e+03 6.185720e+00 
8957 8.956500e-04 1 1 1.802532e+05 3.621330e+03 6.187682e+00 
8958 8.957500e-04 1 1 1.802588e+05 3.621897e+03 6.189645e+00 
8959 8.958500e-04 1 1 1.802644e+05 3.622464e+03 6.191607e+00 
8960 8.959500e-04 1 1 1.802700e+05 3.623030e+03 6.193570e+00 
8961 8.960500e-04 1 1 1.802756e+05 3.623597e+03 6.195534e+00 
8962 8.961500e-04 1 1 1.802812e+05 3.624163e+03 6.197497e+00 
8963 8.962500e-04 1 1 1.802868e+05 3.624729e+03 6.199461e+00 
8964 8.963500e-04 1 1 1.802924e+05 3.625294e+03 6.201426e+00 
8965 8.964500e-04 1 1 1.802980e+05 3.625860e+03 6.203390e+00 
8966 8.965500e-04 1 1 1.803036e+05 3.626425e+03 6.205355e+00 
8967 8.966500e-04 1 1 1.803092e+05 3.626990e+03 6.207321e+00 
8968 8.967500e-04 1 1 1.803148e+05 3.627555e+03 6.209286e+00 
8969 8.968500e-04 1 1 1.803204e+05 3.628120e+03 6.211252e+00 
8970 8.969500e-04 1 1 1.803260e+05 3.628684e+03 6.213219e+00 
8971 8.970500e-04 1 1 1.803316e+05 3.629248e+03 6.215185e+00 
8972 8.971500e-04 1 1 1.803371e+05 3.629812e+03 6.217152e+00 
8973 8.972500e-04 1 1 1.803427e+05 3.630376e+03 6.219120e+00 
8974 8.973500e-04 1 1 1.803483e+05 3.630939e+03 6.221087e+00 
8975 8.974500e-04 1 1 1.803539e+05 3.631503e+03 6.223056e+00 
8976 8.975500e-04 1 1 1.803594e+05 3.632066e+03 6.225024e+00 
8977 8.976500e-04 1 1 1.803650e+05 3.632629e+03 6.226993e+00 
8978 8.977500e-04 1 1 1.803705e+05 3.633191e+03 6.228962e+00 
8979 8.978500e-04 1 1 1.803761e+05 3.633754e+03 6.230931e+00 
8980 8.979500e-04 1 1 1.803817e+05 3.634316e+03 6.232901e+00 
8981 8.980500e-04 1 1 1.803872e+05 3.634878e+03 6.234871e+00 
8982 8.981500e-04 1 1 1.803928e+05 3.635440e+03 6.236841e+00 
8983 8.982500e-04 1 1 1.803983e+05 3.636001e+03 6.238812e+00 
8984 8.983500e-04 1 1 1.804039e+05 3.636563e+03 6.240783e+00 
8985 8.984500e-04 1 1 1.804094e+05 3.637124e+03 6.242754e+00 
8986 8.985500e-04 1 1 1.804149e+05 3.637685e+03 6.244726e+00 
8987 8.986500e-04 1 1 1.804205e+05 3.638246e+03 6.246698e+00 
8988 8.987500e-04 1 1 1.804260e+05 3.638806e+03 6.248670e+00 
8989 8.988500e-04 1 1 1.804315e+05 3.639366e+03 6.250643e+00 
8990 8.989500e-04 1 1 1.804371e+05 3.639926e+03 6.252616e+00 
8991 8.990500e-04 1 1 1.804426e+05 3.640486e+03 6.254589e+00 
8992 8.991500e-04 1 1 1.804481e+05 3.641046e+03 6.256563e+00 
8993 8.992500e-04 1 1 1.804536e+05 3.641605e+03 6.258537e+00 
8994 8.993500e-04 1 1 1.804592e+05 3.642164e+03 6.260512e+00 
8995 8.994500e-04 1 1 1.804647e+05 3.642723e+03 6.262486e+00 
8996 8.995500e-04 1 1 1.804702e+05 3.643282e+03 6.264461e+00 
8997 8.996500e-04 1 1 1.804757e+05 3.643841e+03 6.266437e+00 
8998 8.997500e-04 1 1 1.804812e+05 3.644399e+03 6.268412e+00 
8999 8.998500e-04 1 1 1.804867e+05 3.644957e+03 6.270388e+00 
9000 8.999500e-04 1 1 1.804922e+05 3.645515e+03 6.272365e+00 
9001 9.000500e-04 1 1 1.804977e+05 3.646073e+03 6.274341e+00 
9002 9.001500e-04 1 1 1.805032e+05 3.646630e+03 6.276318e+00 
9003 9.002500e-04 1 1 1.805087e+05 3.647187e+03 6.278296e+00 
9004 9.003500e-04 1 1 1.805142e+05 3.647744e+03 6.280273e+00 
9005 9.004500e-04 1 1 1.805197e+05 3.648301e+03 6.282251e+00 
9006 9.005500e-04 1 1 1.805252e+05 3.648858e+03 6.284230e+00 
9007 9.006500e-04 1 1 1.805307e+05 3.649414e+03 6.286208e+00 
9008 9.007500e-04 1 1 1.805361e+05 3.649970e+03 6.288187e+00 
9009 9.008500e-04 1 1 1.805416e+05 3.650526e+03 6.290167e+00 
9010 9.009500e-04 1 1 1.805471e+05 3.651082e+03 6.292146e+00 
9011 9.010500e-04 1 1 1.805526e+05 3.651637e+03 6.294126e+00 
9012 9.011500e-04 1 1 1.805580e+05 3.652193e+03 6.296107e+00 
9013 9.012500e-04 1 1 1.805635e+05 3.652748e+03 6.298087e+00 
9014 9.013500e-04 1 1 1.805690e+05 3.653303e+03 6.300068e+00 
9015 9.014500e-04 1 1 1.805744e+05 3.653857e+03 6.302050e+00 
9016 9.015500e-04 1 1 1.805799e+05 3.654412e+03 6.304031e+00 
9017 9.016500e-04 1 1 1.805854e+05 3.654966e+03 6.306013e+00 
9018 9.017500e-04 1 1 1.805908e+05 3.655520e+03 6.307996e+00 
9019 9.018500e-04 1 1 1.805963e+05 3.656074e+03 6.309978e+00 
9020 9.019500e-04 1 1 1.806017e+05 3.656627e+03 6.311961e+00 
9021 9.020500e-04 1 1 1.806072e+05 3.657181e+03 6.313944e+00 
9022 9.021500e-04 1 1 1.806126e+05 3.657734e+03 6.315928e+00 
9023 9.022500e-04 1 1 1.806180e+05 3.658287e+03 6.317912e+00 
9024 9.023500e-04 1 1 1.806235e+05 3.658839e+03 6.319896e+00 
9025 9.024500e-04 1 1 1.806289e+05 3.659392e+03 6.321881e+00 
9026 9.025500e-04 1 1 1.806343e+05 3.659944e+03 6.323866e+00 
9027 9.026500e-04 1 1 1.806398e+05 3.660496e+03 6.325851e+00 
9028 9.027500e-04 1 1 1.806452e+05 3.661048e+03 6.327836e+00 
9029 9.028500e-04 1 1 1.806506e+05 3.661599e+03 6.329822e+00 
9030 9.029500e-04 1 1 1.806560e+05 3.662151e+03 6.331808e+00 
9031 9.030500e-04 1 1 1.806615e+05 3.662702e+03 6.333795e+00 
9032 9.031500e-04 1 1 1.806669e+05 3.663253e+03 6.335782e+00 
9033 9.032500e-04 1 1 1.806723e+05 3.663804e+03 6.337769e+00 
9034 9.033500e-04 1 1 1.806777e+05 3.664354e+03 6.339757e+00 
9035 9.034500e-04 1 1 1.806831e+05 3.664905e+03 6.341744e+00 
9036 9.035500e-04 1 1 1.806885e+05 3.665455e+03 6.343733e+00 
9037 9.036500e-04 1 1 1.806939e+05 3.666005e+03 6.345721e+00 
9038 9.037500e-04 1 1 1.806993e+05 3.666554e+03 6.347710e+00 
9039 9.038500e-04 1 1 1.807047e+05 3.667104e+03 6.349699e+00 
9040 9.039500e-04 1 1 1.807101e+05 3.667653e+03 6.351688e+00 
9041 9.040500e-04 1 1 1.807155e+05 3.668202e+03 6.353678e+00 
9042 9.041500e-04 1 1 1.807209e+05 3.668751e+03 6.355668e+00 
9043 9.042500e-04 1 1 1.807263e+05 3.669299e+03 6.357659e+00 
9044 9.043500e-04 1 1 1.807317e+05 3.669848e+03 6.359650e+00 
9045 9.044500e-04 1 1 1.807371e+05 3.670396e+03 6.361641e+00 
9046 9.045500e-04 1 1 1.807424e+05 3.670944e+03 6.363632e+00 
9047 9.046500e-04 1 1 1.807478e+05 3.671491e+03 6.365624e+00 
9048 9.047500e-04 1 1 1.807532e+05 3.672039e+03 6.367616e+00 
9049 9.048500e-04 1 1 1.807586e+05 3.672586e+03 6.369608e+00 
9050 9.049500e-04 1 1 1.807639e+05 3.673133e+03 6.371601e+00 
9051 9.050500e-04 1 1 1.807693e+05 3.673680e+03 6.373594e+00 
9052 9.051500e-04 1 1 1.807747e+05 3.674227e+03 6.375587e+00 
9053 9.052500e-04 1 1 1.807800e+05 3.674773e+03 6.377581e+00 
9054 9.053500e-04 1 1 1.807854e+05 3.675319e+03 6.379575e+00 
9055 9.054500e-04 1 1 1.807907e+05 3.675865e+03 6.381569e+00 
9056 9.055500e-04 1 1 1.807961e+05 3.676411e+03 6.383564e+00 
9057 9.056500e-04 1 1 1.808014e+05 3.676957e+03 6.385559e+00 
9058 9.057500e-04 1 1 1.808068e+05 3.677502e+03 6.387554e+00 
9059 9.058500e-04 1 1 1.808121e+05 3.678047e+03 6.389550e+00 
9060 9.059500e-04 1 1 1.808175e+05 3.678592e+03 6.391546e+00 
9061 9.060500e-04 1 1 1.808228e+05 3.679137e+03 6.393542e+00 
9062 9.061500e-04 1 1 1.808282e+05 3.679681e+03 6.395539e+00 
9063 9.062500e-04 1 1 1.808335e+05 3.680226e+03 6.397536e+00 
9064 9.063500e-04 1 1 1.808388e+05 3.680770e+03 6.399533e+00 
9065 9.064500e-04 1 1 1.808442e+05 3.681314e+03 6.401531e+00 
9066 9.065500e-04 1 1 1.808495e+05 3.681857e+03 6.403529e+00 
9067 9.066500e-04 1 1 1.808548e+05 3.682401e+03 6.405527e+00 
9068 9.067500e-04 1 1 1.808601e+05 3.682944e+03 6.407525e+00 
9069 9.068500e-04 1 1 1.808654e+05 3.683487e+03 6.409524e+00 
9070 9.069500e-04 1 1 1.808708e+05 3.684030e+03 6.411523e+00 
9071 9.070500e-04 1 1 1.808761e+05 3.684572e+03 6.413523e+00 
9072 9.071500e-04 1 1 1.808814e+05 3.685114e+03 6.415523e+00 
9073 9.072500e-04 1 1 1.808867e+05 3.685657e+03 6.417523e+00 
9074 9.073500e-04 1 1 1.808920e+05 3.686198e+03 6.419523e+00 
9075 9.074500e-04 1 1 1.808973e+05 3.686740e+03 6.421524e+00 
9076 9.075500e-04 1 1 1.809026e+05 3.687282e+03 6.423525e+00 
9077 9.076500e-04 1 1 1.809079e+05 3.687823e+03 6.425527e+00 
9078 9.077500e-04 1 1 1.809132e+05 3.688364e+03 6.427529e+00 
9079 9.078500e-04 1 1 1.809185e+05 3.688905e+03 6.429531e+00 
9080 9.079500e-04 1 1 1.809238e+05 3.689445e+03 6.431533e+00 
9081 9.080500e-04 1 1 1.809291e+05 3.689986e+03 6.433536e+00 
9082 9.081500e-04 1 1 1.809343e+05 3.690526e+03 6.435539e+00 
9083 9.082500e-04 1 1 1.809396e+05 3.691066e+03 6.437542e+00 
9084 9.083500e-04 1 1 1.809449e+05 3.691606e+03 6.439546e+00 
9085 9.084500e-04 1 1 1.809502e+05 3.692145e+03 6.441550e+00 
9086 9.085500e-04 1 1 1.809555e+05 3.692685e+03 6.443555e+00 
9087 9.086500e-04 1 1 1.809607e+05 3.693224e+03 6.445559e+00 
9088 9.087500e-04 1 1 1.809660e+05 3.693763e+03 6.447564e+00 
9089 9.088500e-04 1 1 1.809713e+05 3.694301e+03 6.449570e+00 
9090 9.089500e-04 1 1 1.809765e+05 3.694840e+03 6.451575e+00 
9091 9.090500e-04 1 1 1.809818e+05 3.695378e+03 6.453581e+00 
9092 9.091500e-04 1 1 1.809870e+05 3.695916e+03 6.455588e+00 
9093 9.092500e-04 1 1 1.809923e+05 3.696454e+03 6.457594e+00 
9094 9.093500e-04 1 1 1.809976e+05 3.696992e+03 6.459601e+00 
9095 9.094500e-04 1 1 1.810028e+05 3.697529e+03 6.461608e+00 
9096 9.095500e-04 1 1 1.810081e+05 3.698066e+03 6.463616e+00 
9097 9.096500e-04 1 1 1.810133e+05 3.698603e+03 6.465624e+00 
9098 9.097500e-04 1 1 1.810185e+05 3.699140e+03 6.467632e+00 
9099 9.098500e-04 1 1 1.810238e+05 3.699676e+03 6.469641e+00 
9100 9.099500e-04 1 1 1.810290e+05 3.700213e+03 6.471650e+00 
9101 9.100500e-04 1 1 1.810342e+05 3.700749e+03 6.473659e+00 
9102 9.101500e-04 1 1 1.810395e+05 3.701285e+03 6.475669e+00 
9103 9.102500e-04 1 1 1.810447e+05 3.701820e+03 6.477678e+00 
9104 9.103500e-04 1 1 1.810499e+05 3.702356e+03 6.479689e+00 
9105 9.104500e-04 1 1 1.810552e+05 3.702891e+03 6.481699e+00 
9106 9.105500e-04 1 1 1.810604e+05 3.703426e+03 6.483710e+00 
9107 9.106500e-04 1 1 1.810656e+05 3.703961e+03 6.485721e+00 
9108 9.107500e-04 1 1 1.810708e+05 3.704496e+03 6.487733e+00 
9109 9.108500e-04 1 1 1.810760e+05 3.705030e+03 6.489744e+00 
9110 9.109500e-04 1 1 1.810812e+05 3.705564e+03 6.491757e+00 
9111 9.110500e-04 1 1 1.810864e+05 3.706098e+03 6.493769e+00 
9112 9.111500e-04 1 1 1.810917e+05 3.706632e+03 6.495782e+00 
9113 9.112500e-04 1 1 1.810969e+05 3.707165e+03 6.497795e+00 
9114 9.113500e-04 1 1 1.811021e+05 3.707699e+03 6.499808e+00 
9115 9.114500e-04 1 1 1.811073e+05 3.708232e+03 6.501822e+00 
9116 9.115500e-04 1 1 1.811124e+05 3.708765e+03 6.503836e+00 
9117 9.116500e-04 1 1 1.811176e+05 3.709297e+03 6.505851e+00 
9118 9.117500e-04 1 1 1.811228e+05 3.709830e+03 6.507865e+00 
9119 9.118500e-04 1 1 1.811280e+05 3.710362e+03 6.509880e+00 
9120 9.119500e-04 1 1 1.811332e+05 3.710894e+03 6.511896e+00 
9121 9.120500e-04 1 1 1.811384e+05 3.711426e+03 6.513911e+00 
9122 9.121500e-04 1 1 1.811436e+05 3.711958e+03 6.515927e+00 
9123 9.122500e-04 1 1 1.811487e+05 3.712489e+03 6.517944e+00 
9124 9.123500e-04 1 1 1.811539e+05 3.713020e+03 6.519960e+00 
9125 9.124500e-04 1 1 1.811591e+05 3.713551e+03 6.521977e+00 
9126 9.125500e-04 1 1 1.811643e+05 3.714082e+03 6.523995e+00 
9127 9.126500e-04 1 1 1.811694e+05 3.714613e+03 6.526012e+00 
9128 9.127500e-04 1 1 1.811746e+05 3.715143e+03 6.528030e+00 
9129 9.128500e-04 1 1 1.811797e+05 3.715673e+03 6.530048e+00 
9130 9.129500e-04 1 1 1.811849e+05 3.716203e+03 6.532067e+00 
9131 9.130500e-04 1 1 1.811901e+05 3.716733e+03 6.534086e+00 
9132 9.131500e-04 1 1 1.811952e+05 3.717262e+03 6.536105e+00 
9133 9.132500e-04 1 1 1.812004e+05 3.717791e+03 6.538125e+00 
9134 9.133500e-04 1 1 1.812055e+05 3.718320e+03 6.540144e+00 
9135 9.134500e-04 1 1 1.812107e+05 3.718849e+03 6.542165e+00 
9136 9.135500e-04 1 1 1.812158e+05 3.719378e+03 6.544185e+00 
9137 9.136500e-04 1 1 1.812209e+05 3.719906e+03 6.546206e+00 
9138 9.137500e-04 1 1 1.812261e+05 3.720435e+03 6.548227e+00 
9139 9.138500e-04 1 1 1.812312e+05 3.720962e+03 6.550248e+00 
9140 9.139500e-04 1 1 1.812363e+05 3.721490e+03 6.552270e+00 
9141 9.140500e-04 1 1 1.812415e+05 3.722018e+03 6.554292e+00 
9142 9.141500e-04 1 1 1.812466e+05 3.722545e+03 6.556315e+00 
9143 9.142500e-04 1 1 1.812517e+05 3.723072e+03 6.558337e+00 
9144 9.143500e-04 1 1 1.812568e+05 3.723599e+03 6.560360e+00 
9145 9.144500e-04 1 1 1.812620e+05 3.724126e+03 6.562384e+00 
9146 9.145500e-04 1 1 1.812671e+05 3.724652e+03 6.564407e+00 
9147 9.146500e-04 1 1 1.812722e+05 3.725179e+03 6.566431e+00 
9148 9.147500e-04 1 1 1.812773e+05 3.725705e+03 6.568456e+00 
9149 9.148500e-04 1 1 1.812824e+05 3.726231e+03 6.570480e+00 
9150 9.149500e-04 1 1 1.812875e+05 3.726756e+03 6.572505e+00 
9151 9.150500e-04 1 1 1.812926e+05 3.727282e+03 6.574531e+00 
9152 9.151500e-04 1 1 1.812977e+05 3.727807e+03 6.576556e+00 
9153 9.152500e-04 1 1 1.813028e+05 3.728332e+03 6.578582e+00 
9154 9.153500e-04 1 1 1.813079e+05 3.728857e+03 6.580608e+00 
9155 9.154500e-04 1 1 1.813130e+05 3.729381e+03 6.582635e+00 
9156 9.155500e-04 1 1 1.813181e+05 3.729906e+03 6.584662e+00 
9157 9.156500e-04 1 1 1.813232e+05 3.730430e+03 6.586689e+00 
9158 9.157500e-04 1 1 1.813283e+05 3.730954e+03 6.588716e+00 
9159 9.158500e-04 1 1 1.813334e+05 3.731478e+03 6.590744e+00 
9160 9.159500e-04 1 1 1.813384e+05 3.732001e+03 6.592772e+00 
9161 9.160500e-04 1 1 1.813435e+05 3.732524e+03 6.594801e+00 
9162 9.161500e-04 1 1 1.813486e+05 3.733047e+03 6.596829e+00 
9163 9.162500e-04 1 1 1.813537e+05 3.733570e+03 6.598858e+00 
9164 9.163500e-04 1 1 1.813587e+05 3.734093e+03 6.600888e+00 
9165 9.164500e-04 1 1 1.813638e+05 3.734615e+03 6.602917e+00 
9166 9.165500e-04 1 1 1.813689e+05 3.735138e+03 6.604947e+00 
9167 9.166500e-04 1 1 1.813739e+05 3.735660e+03 6.606978e+00 
9168 9.167500e-04 1 1 1.813790e+05 3.736181e+03 6.609008e+00 
9169 9.168500e-04 1 1 1.813840e+05 3.736703e+03 6.611039e+00 
9170 9.169500e-04 1 1 1.813891e+05 3.737224e+03 6.613071e+00 
9171 9.170500e-04 1 1 1.813941e+05 3.737746e+03 6.615102e+00 
9172 9.171500e-04 1 1 1.813992e+05 3.738267e+03 6.617134e+00 
9173 9.172500e-04 1 1 1.814042e+05 3.738787e+03 6.619166e+00 
9174 9.173500e-04 1 1 1.814093e+05 3.739308e+03 6.621199e+00 
9175 9.174500e-04 1 1 1.814143e+05 3.739828e+03 6.623232e+00 
9176 9.175500e-04 1 1 1.814194e+05 3.740348e+03 6.625265e+00 
9177 9.176500e-04 1 1 1.814244e+05 3.740868e+03 6.627298e+00 
9178 9.177500e-04 1 1 1.814294e+05 3.741388e+03 6.629332e+00 
9179 9.178500e-04 1 1 1.814345e+05 3.741907e+03 6.631366e+00 
9180 9.179500e-04 1 1 1.814395e+05 3.742427e+03 6.633401e+00 
9181 9.180500e-04 1 1 1.814445e+05 3.742946e+03 6.635435e+00 
9182 9.181500e-04 1 1 1.814495e+05 3.743465e+03 6.637470e+00 
9183 9.182500e-04 1 1 1.814546e+05 3.743983e+03 6.639506e+00 
9184 9.183500e-04 1 1 1.814596e+05 3.744502e+03 6.641541e+00 
9185 9.184500e-04 1 1 1.814646e+05 3.745020e+03 6.643577e+00 
9186 9.185500e-04 1 1 1.814696e+05 3.745538e+03 6.645614e+00 
9187 9.186500e-04 1 1 1.814746e+05 3.746056e+03 6.647650e+00 
9188 9.187500e-04 1 1 1.814796e+05 3.746573e+03 6.649687e+00 
9189 9.188500e-04 1 1 1.814846e+05 3.747091e+03 6.651725e+00 
9190 9.189500e-04 1 1 1.814896e+05 3.747608e+03 6.653762e+00 
9191 9.190500e-04 1 1 1.814946e+05 3.748125e+03 6.655800e+00 
9192 9.191500e-04 1 1 1.814996e+05 3.748641e+03 6.657838e+00 
9193 9.192500e-04 1 1 1.815046e+05 3.749158e+03 6.659877e+00 
9194 9.193500e-04 1 1 1.815096e+05 3.749674e+03 6.661915e+00 
9195 9.194500e-04 1 1 1.815146e+05 3.750190e+03 6.663955e+00 
9196 9.195500e-04 1 1 1.815196e+05 3.750706e+03 6.665994e+00 
9197 9.196500e-04 1 1 1.815246e+05 3.751222e+03 6.668034e+00 
9198 9.197500e-04 1 1 1.815295e+05 3.751737e+03 6.670074e+00 
9199 9.198500e-04 1 1 1.815345e+05 3.752253e+03 6.672114e+00 
9200 9.199500e-04 1 1 1.815395e+05 3.752768e+03 6.674155e+00 
9201 9.200500e-04 1 1 1.815445e+05 3.753282e+03 6.676196e+00 
9202 9.201500e-04 1 1 1.815494e+05 3.753797e+03 6.678237e+00 
9203 9.202500e-04 1 1 1.815544e+05 3.754311e+03 6.680279e+00 
9204 9.203500e-04 1 1 1.815594e+05 3.754826e+03 6.682321e+00 
9205 9.204500e-04 1 1 1.815643e+05 3.755340e+03 6.684363e+00 
9206 9.205500e-04 1 1 1.815693e+05 3.755853e+03 6.686406e+00 
9207 9.206500e-04 1 1 1.815743e+05 3.756367e+03 6.688448e+00 
9208 9.207500e-04 1 1 1.815792e+05 3.756880e+03 6.690492e+00 
9209 9.208500e-04 1 1 1.815842e+05 3.757393e+03 6.692535e+00 
9210 9.209500e-04 1 1 1.815891e+05 3.757906e+03 6.694579e+00 
9211 9.210500e-04 1 1 1.815941e+05 3.758419e+03 6.696623e+00 
9212 9.211500e-04 1 1 1.815990e+05 3.758932e+03 6.698668e+00 
9213 9.212500e-04 1 1 1.816040e+05 3.759444e+03 6.700712e+00 
9214 9.213500e-04 1 1 1.816089e+05 3.759956e+03 6.702757e+00 
9215 9.214500e-04 1 1 1.816138e+05 3.760468e+03 6.704803e+00 
9216 9.215500e-04 1 1 1.816188e+05 3.760979e+03 6.706848e+00 
9217 9.216500e-04 1 1 1.816237e+05 3.761491e+03 6.708894e+00 
9218 9.217500e-04 1 1 1.816286e+05 3.762002e+03 6.710941e+00 
9219 9.218500e-04 1 1 1.816336e+05 3.762513e+03 6.712987e+00 
9220 9.219500e-04 1 1 1.816385e+05 3.763024e+03 6.715034e+00 
9221 9.220500e-04 1 1 1.816434e+05 3.763534e+03 6.717082e+00 
9222 9.221500e-04 1 1 1.816483e+05 3.764045e+03 6.719129e+00 
9223 9.222500e-04 1 1 1.816532e+05 3.764555e+03 6.721177e+00 
9224 9.223500e-04 1 1 1.816582e+05 3.765065e+03 6.723225e+00 
9225 9.224500e-04 1 1 1.816631e+05 3.765575e+03 6.725274e+00 
9226 9.225500e-04 1 1 1.816680e+05 3.766084e+03 6.727322e+00 
9227 9.226500e-04 1 1 1.816729e+05 3.766594e+03 6.729372e+00 
9228 9.227500e-04 1 1 1.816778e+05 3.767103e+03 6.731421e+00 
9229 9.228500e-04 1 1 1.816827e+05 3.767612e+03 6.733471e+00 
9230 9.229500e-04 1 1 1.816876e+05 3.768120e+03 6.735521e+00 
9231 9.230500e-04 1 1 1.816925e+05 3.768629e+03 6.737571e+00 
9232 9.231500e-04 1 1 1.816974e+05 3.769137e+03 6.739622e+00 
9233 9.232500e-04 1 1 1.817023e+05 3.769645e+03 6.741673e+00 
9234 9.233500e-04 1 1 1.817072e+05 3.770153e+03 6.743724e+00 
9235 9.234500e-04 1 1 1.817120e+05 3.770661e+03 6.745776e+00 
9236 9.235500e-04 1 1 1.817169e+05 3.771168e+03 6.747828e+00 
9237 9.236500e-04 1 1 1.817218e+05 3.771675e+03 6.749880e+00 
9238 9.237500e-04 1 1 1.817267e+05 3.772182e+03 6.751932e+00 
9239 9.238500e-04 1 1 1.817316e+05 3.772689e+03 6.753985e+00 
9240 9.239500e-04 1 1 1.817364e+05 3.773196e+03 6.756038e+00 
9241 9.240500e-04 1 1 1.817413e+05 3.773702e+03 6.758092e+00 
9242 9.241500e-04 1 1 1.817462e+05 3.774208e+03 6.760146e+00 
9243 9.242500e-04 1 1 1.817510e+05 3.774714e+03 6.762200e+00 
9244 9.243500e-04 1 1 1.817559e+05 3.775220e+03 6.764254e+00 
9245 9.244500e-04 1 1 1.817608e+05 3.775726e+03 6.766309e+00 
9246 9.245500e-04 1 1 1.817656e+05 3.776231e+03 6.768364e+00 
9247 9.246500e-04 1 1 1.817705e+05 3.776736e+03 6.770419e+00 
9248 9.247500e-04 1 1 1.817753e+05 3.777241e+03 6.772475e+00 
9249 9.248500e-04 1 1 1.817802e+05 3.777746e+03 6.774531e+00 
9250 9.249500e-04 1 1 1.817850e+05 3.778250e+03 6.776587e+00 
9251 9.250500e-04 1 1 1.817899e+05 3.778755e+03 6.778644e+00 
9252 9.251500e-04 1 1 1.817947e+05 3.779259e+03 6.780700e+00 
9253 9.252500e-04 1 1 1.817996e+05 3.779762e+03 6.782758e+00 
9254 9.253500e-04 1 1 1.818044e+05 3.780266e+03 6.784815e+00 
9255 9.254500e-04 1 1 1.818092e+05 3.780770e+03 6.786873e+00 
